jahr,szenario,variante,ausgaben_mrd_euro,beitragsbasis_mrd_euro,zusatzbasis_mrd_euro,bundesmittel_mrd_euro,sonstige_einnahmen_mrd_euro,erforderlicher_beitragssatz,notiz
2039,alt,reform_mit_erwerbstaetigenbasis,725.865,2287.144,137.256,58.108,4.513,0.289988,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2040,alt,status_quo_bund_anteilig,743.105,2191.075,0.000,170.493,4.626,0.259227,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2040,alt,reform_ohne_erweiterte_basis,743.105,2191.075,0.000,54.176,4.626,0.312314,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2040,alt,reform_mit_erwerbstaetigenbasis,743.105,2332.860,141.785,54.176,4.626,0.293332,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2041,alt,status_quo_bund_anteilig,760.753,2232.977,0.000,174.542,4.742,0.260401,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2041,alt,reform_ohne_erweiterte_basis,760.753,2232.977,0.000,50.374,4.742,0.316008,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2041,alt,reform_mit_erwerbstaetigenbasis,760.753,2379.410,146.433,50.374,4.742,0.296560,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2042,alt,status_quo_bund_anteilig,778.820,2275.605,0.000,178.687,4.860,0.261589,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2042,alt,reform_ohne_erweiterte_basis,778.820,2275.605,0.000,46.704,4.860,0.319588,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2042,alt,reform_mit_erwerbstaetigenbasis,778.820,2426.807,151.202,46.704,4.860,0.299676,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2043,alt,status_quo_bund_anteilig,797.315,2318.969,0.000,182.930,4.982,0.262791,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2043,alt,reform_ohne_erweiterte_basis,797.315,2318.969,0.000,43.166,4.982,0.323061,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2043,alt,reform_mit_erwerbstaetigenbasis,797.315,2475.064,156.095,43.166,4.982,0.302686,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2044,alt,status_quo_bund_anteilig,816.250,2363.079,0.000,187.275,5.106,0.264007,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2044,alt,reform_ohne_erweiterte_basis,816.250,2363.079,0.000,39.759,5.106,0.326432,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2044,alt,reform_mit_erwerbstaetigenbasis,816.250,2524.192,161.113,39.759,5.106,0.305596,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2045,alt,status_quo_bund_anteilig,835.633,2407.945,0.000,191.722,5.234,0.265238,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2045,alt,reform_ohne_erweiterte_basis,835.633,2407.945,0.000,36.483,5.234,0.329707,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2045,alt,reform_mit_erwerbstaetigenbasis,835.633,2574.205,166.260,36.483,5.234,0.308412,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2046,alt,status_quo_bund_anteilig,855.477,2453.578,0.000,196.275,5.365,0.266483,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2046,alt,reform_ohne_erweiterte_basis,855.477,2453.578,0.000,33.337,5.365,0.332892,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2046,alt,reform_mit_erwerbstaetigenbasis,855.477,2624.804,171.227,33.337,5.365,0.311176,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2047,alt,status_quo_bund_anteilig,875.791,2499.987,0.000,200.935,5.499,0.267744,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2047,alt,reform_ohne_erweiterte_basis,875.791,2499.987,0.000,30.322,5.499,0.335990,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2047,alt,reform_mit_erwerbstaetigenbasis,875.791,2676.302,176.315,30.322,5.499,0.313855,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2048,alt,status_quo_bund_anteilig,896.587,2547.183,0.000,205.707,5.636,0.269020,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2048,alt,reform_ohne_erweiterte_basis,896.587,2547.183,0.000,27.441,5.636,0.339006,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2048,alt,reform_mit_erwerbstaetigenbasis,896.587,2728.711,181.529,27.441,5.636,0.316453,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2049,alt,status_quo_bund_anteilig,917.877,2595.176,0.000,210.591,5.777,0.270312,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2049,alt,reform_ohne_erweiterte_basis,917.877,2595.176,0.000,24.700,5.777,0.341942,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2049,alt,reform_mit_erwerbstaetigenbasis,917.877,2782.046,186.870,24.700,5.777,0.318974,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2050,alt,status_quo_bund_anteilig,939.671,2643.977,0.000,215.592,5.921,0.271620,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2050,alt,reform_ohne_erweiterte_basis,939.671,2643.977,0.000,22.104,5.921,0.344801,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2050,alt,reform_mit_erwerbstaetigenbasis,939.671,2836.317,192.340,22.104,5.921,0.321419,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2051,alt,status_quo_bund_anteilig,961.982,2693.596,0.000,220.711,6.070,0.272945,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2051,alt,reform_ohne_erweiterte_basis,961.982,2693.596,0.000,19.663,6.070,0.347584,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2051,alt,reform_mit_erwerbstaetigenbasis,961.982,2891.539,197.943,19.663,6.070,0.323790,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2052,alt,status_quo_bund_anteilig,984.823,2744.044,0.000,225.951,6.221,0.274285,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2052,alt,reform_ohne_erweiterte_basis,984.823,2744.044,0.000,17.384,6.221,0.350292,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2052,alt,reform_mit_erwerbstaetigenbasis,984.823,2947.725,203.681,17.384,6.221,0.326088,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2053,alt,status_quo_bund_anteilig,1008.206,2795.330,0.000,231.316,6.377,0.275643,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2053,alt,reform_ohne_erweiterte_basis,1008.206,2795.330,0.000,15.279,6.377,0.352928,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2053,alt,reform_mit_erwerbstaetigenbasis,1008.206,3004.886,209.556,15.279,6.377,0.328315,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2054,alt,status_quo_bund_anteilig,1032.143,2847.466,0.000,236.808,6.536,0.277018,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2054,alt,reform_ohne_erweiterte_basis,1032.143,2847.466,0.000,13.356,6.536,0.355492,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2054,alt,reform_mit_erwerbstaetigenbasis,1032.143,3063.038,215.572,13.356,6.536,0.330473,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2055,alt,status_quo_bund_anteilig,1056.648,2900.461,0.000,242.430,6.700,0.278410,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2055,alt,reform_ohne_erweiterte_basis,1056.648,2900.461,0.000,11.620,6.700,0.357987,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2055,alt,reform_mit_erwerbstaetigenbasis,1056.648,3122.192,221.730,11.620,6.700,0.332564,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2056,alt,status_quo_bund_anteilig,1081.734,2954.327,0.000,248.185,6.867,0.279820,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2056,alt,reform_ohne_erweiterte_basis,1081.734,2954.327,0.000,10.073,6.867,0.360418,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2056,alt,reform_mit_erwerbstaetigenbasis,1081.734,3182.361,228.034,10.073,6.867,0.334592,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2057,alt,status_quo_bund_anteilig,1107.415,3009.073,0.000,254.078,7.039,0.281249,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2057,alt,reform_ohne_erweiterte_basis,1107.415,3009.073,0.000,8.712,7.039,0.362791,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2057,alt,reform_mit_erwerbstaetigenbasis,1107.415,3243.560,234.487,8.712,7.039,0.336563,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2058,alt,status_quo_bund_anteilig,1133.705,3064.710,0.000,260.109,7.215,0.282696,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2058,alt,reform_ohne_erweiterte_basis,1133.705,3064.710,0.000,7.533,7.215,0.365110,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2058,alt,reform_mit_erwerbstaetigenbasis,1133.705,3305.800,241.090,7.533,7.215,0.338483,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2059,alt,status_quo_bund_anteilig,1160.619,3121.248,0.000,266.284,7.395,0.284162,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2059,alt,reform_ohne_erweiterte_basis,1160.619,3121.248,0.000,6.524,7.395,0.367385,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2059,alt,reform_mit_erwerbstaetigenbasis,1160.619,3369.096,247.848,6.524,7.395,0.340358,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2060,alt,status_quo_bund_anteilig,1188.171,3178.698,0.000,272.606,7.580,0.285647,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2060,alt,reform_ohne_erweiterte_basis,1188.171,3178.698,0.000,5.670,7.580,0.369623,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2060,alt,reform_mit_erwerbstaetigenbasis,1188.171,3433.459,254.762,5.670,7.580,0.342197,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2061,alt,status_quo_bund_anteilig,1216.376,3237.069,0.000,279.077,7.770,0.287152,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2061,alt,reform_ohne_erweiterte_basis,1216.376,3237.069,0.000,4.954,7.770,0.371834,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2061,alt,reform_mit_erwerbstaetigenbasis,1216.376,3498.904,261.836,4.954,7.770,0.344008,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2062,alt,status_quo_bund_anteilig,1245.250,3296.372,0.000,285.702,7.964,0.288676,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2062,alt,reform_ohne_erweiterte_basis,1245.250,3296.372,0.000,4.358,7.964,0.374026,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2062,alt,reform_mit_erwerbstaetigenbasis,1245.250,3565.444,269.072,4.358,7.964,0.345800,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2063,alt,status_quo_bund_anteilig,1274.809,3356.617,0.000,292.483,8.163,0.290222,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2063,alt,reform_ohne_erweiterte_basis,1274.809,3356.617,0.000,3.863,8.163,0.376207,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2063,alt,reform_mit_erwerbstaetigenbasis,1274.809,3633.090,276.473,3.863,8.163,0.347578,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2064,alt,status_quo_bund_anteilig,1305.069,3417.814,0.000,299.426,8.367,0.291788,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2064,alt,reform_ohne_erweiterte_basis,1305.069,3417.814,0.000,3.452,8.367,0.378385,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2064,alt,reform_mit_erwerbstaetigenbasis,1305.069,3701.857,284.043,3.452,8.367,0.349352,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2065,alt,status_quo_bund_anteilig,1336.047,3479.973,0.000,306.533,8.576,0.293375,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2065,alt,reform_ohne_erweiterte_basis,1336.047,3479.973,0.000,3.109,8.576,0.380567,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2065,alt,reform_mit_erwerbstaetigenbasis,1336.047,3771.757,291.784,3.109,8.576,0.351126,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2066,alt,status_quo_bund_anteilig,1367.759,3543.104,0.000,313.809,8.790,0.294984,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2066,alt,reform_ohne_erweiterte_basis,1367.759,3543.104,0.000,2.821,8.790,0.382757,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2066,alt,reform_mit_erwerbstaetigenbasis,1367.759,3842.803,299.699,2.821,8.790,0.352906,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2067,alt,status_quo_bund_anteilig,1400.224,3607.217,0.000,321.258,9.010,0.296615,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2067,alt,reform_ohne_erweiterte_basis,1400.224,3607.217,0.000,2.576,9.010,0.384961,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2067,alt,reform_mit_erwerbstaetigenbasis,1400.224,3915.008,307.792,2.576,9.010,0.354696,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2068,alt,status_quo_bund_anteilig,1433.458,3672.320,0.000,328.882,9.236,0.298269,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2068,alt,reform_ohne_erweiterte_basis,1433.458,3672.320,0.000,2.366,9.236,0.387182,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2068,alt,reform_mit_erwerbstaetigenbasis,1433.458,3988.385,316.064,2.366,9.236,0.356499,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2069,alt,status_quo_bund_anteilig,1467.480,3738.425,0.000,336.688,9.466,0.299946,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2069,alt,reform_ohne_erweiterte_basis,1467.480,3738.425,0.000,2.184,9.466,0.389423,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2069,alt,reform_mit_erwerbstaetigenbasis,1467.480,4062.945,324.520,2.184,9.466,0.358319,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
2070,alt,status_quo_bund_anteilig,1502.308,3805.539,0.000,344.679,9.703,0.301646,Referenz: Bundesmittel behalten 2025er Ausgabenanteil.
2070,alt,reform_ohne_erweiterte_basis,1502.308,3805.539,0.000,2.024,9.703,0.391687,Bestandsschutz-Zuschuss schmilzt; Beitragsbasis unverändert.
2070,alt,reform_mit_erwerbstaetigenbasis,1502.308,4138.701,333.162,2.024,9.703,0.360157,Bestandsschutz schmilzt; Selbstständige und Neubeamte beziehungsweise neue Dienstherrenbeiträge erhöhen Beitragsbasis.
